,k1,k2,k3,a1,a2,a3
391,235.36472,63.312294,220.98392,37.279686,28.011505,37.296852
392,236.39403,59.89982,223.90813,37.377987,31.108906,37.60839
393,235.47533,58.27102,219.51135,37.168724,31.300476,37.148525
394,238.76324,58.86275,225.01639,37.181877,30.941679,37.145752
395,235.91261,59.184032,223.13445,37.331734,31.867882,37.34504
396,236.8842,62.485268,223.7506,37.180088,29.675087,37.12065
397,233.23154,56.52793,224.19135,37.253216,32.85447,36.58843
398,235.13342,58.933105,220.23865,37.391846,30.998516,37.049854
399,235.70218,58.71407,222.87865,37.191216,31.641787,37.277435
400,240.51115,60.279823,225.1314,37.195316,31.320152,37.237827
401,237.22205,59.98682,223.76807,37.183792,31.339706,36.940765
402,237.09857,54.165966,220.82843,37.121727,34.33062,37.328304
403,236.5817,58.548992,222.32256,36.988434,31.243858,37.310722
404,235.80228,56.03087,222.42964,37.079796,32.392742,37.144558
405,236.96492,56.307167,223.52101,37.13443,32.397064,37.261913
406,234.91069,63.18989,224.6615,37.21312,29.657097,36.729687
407,234.79614,59.224644,222.92639,37.305756,30.879839,36.311447
408,234.74086,55.359207,222.41124,37.116978,33.290413,36.70018
409,236.18927,58.67861,224.41158,37.15264,31.421814,36.67216
410,237.46559,56.247692,222.50319,36.937424,32.359398,37.175156
411,238.19821,60.78314,222.18352,37.21438,30.335812,37.606216
412,234.15062,57.44412,220.35022,37.29266,32.299873,37.48712
413,240.15324,58.270164,221.11693,37.288116,31.854717,37.446484
414,232.82611,56.078747,221.14754,37.202168,32.093315,36.682953
415,236.35051,61.656563,223.52809,37.324127,31.475483,36.66716
416,237.68095,62.337265,224.7886,37.10742,30.068428,36.81452
417,233.0698,57.19373,224.27301,37.31313,33.335957,36.26744
418,240.63583,65.28009,222.5004,37.351818,29.187485,37.792175
419,235.63672,59.69559,220.70844,37.206966,31.244587,37.241524
420,238.65195,61.84271,222.29002,37.324146,30.19854,37.35319
421,237.89879,59.02949,221.50293,37.10907,31.11147,37.530334
422,234.6219,59.069763,222.21124,37.22889,30.887552,37.062366
423,235.31992,60.51961,225.59256,37.166447,31.315598,36.76464
424,235.46588,58.8655,226.37094,37.138786,31.51052,36.643642
425,236.25877,57.037415,219.01086,36.992516,32.38668,37.460224
426,236.22899,58.87559,220.63617,36.867218,30.970339,37.285427
427,237.79274,57.99152,220.0981,37.23379,31.90705,37.36752
428,230.96474,56.98529,227.41763,37.18345,32.676292,36.33185
429,238.56384,58.718884,222.81714,36.98895,31.286583,37.284714
430,237.98366,57.574,218.48567,37.368866,31.973255,38.15567
431,235.82477,61.167408,225.64642,37.046272,29.793102,36.53073
432,234.56174,59.61438,220.69365,37.34728,30.975164,37.038025
